METER NUMBER,BLOCK/LIMITS,STREET,SIDE,DISTRICT,MANUFACTURER,MODEL,RATE,FROM DAY,TO DAY,FROM TIME,TO TIME,LIMIT HR,LIMIT MIN,TIMER,STATUS,INSTALLED,MAINTENANCE ROUTE
CAL01,LOT,CALLOWHILL,N,80,METRIC,P&D,$8.00 ,SUN,SAT,0600A,1159P,24,,24HR,"I		",12/17/14,1-NEQ
64C114,1001,CHESTNUT,N,64C,METRIC,P&D,$3.00 ,SUN,SUN,0700A,1000P,3,,24HR,"I		",8/18/09,2-SEQ
64C114,1001,CHESTNUT,N,64C,METRIC,P&D,$3.00 ,MON,FRI,1000A,0400P,2,,24HR,"I		",8/18/09,2-SEQ
64C114,1001,CHESTNUT,N,64C,METRIC,P&D,$3.00 ,SAT,SAT,0700A,1000P,3,,24HR,"I		",8/18/09,2-SEQ
64C114,1001,CHESTNUT,N,64C,METRIC,P&D,$3.00 ,MON,FRI,0400P,1000P,3,,24HR,"I		",8/18/09,2-SEQ
64C115,UNIT,S 10,W,64C,METRIC,P&D,$3.00 ,SUN,SAT,0800A,0400P,2,,24HR,"I		",7/14/09,2-SEQ
64C115,UNIT,S 10,W,64C,METRIC,P&D,$3.00 ,SUN,SAT,0400P,1000P,3,,24HR,"I		",7/14/09,2-SEQ
64C116,UNIT,S 10,W,64C,METRIC,P&D,$3.00 ,SUN,SAT,0800A,0400P,2,,24HR,"I		",7/14/09,2-SEQ
64C116,UNIT,S 10,W,64C,METRIC,P&D,$3.00 ,SUN,SAT,0400P,1000P,3,,24HR,"I		",7/14/09,2-SEQ
64C117,901,CHESTNUT,N,64C,METRIC,P&D,$3.00 ,SUN,SUN,0700A,1000P,3,,24HR,"I		",8/18/09,2-SEQ
64C117,901,CHESTNUT,N,64C,METRIC,P&D,$3.00 ,MON,FRI,1000A,0400P,2,,24HR,"I		",8/18/09,2-SEQ
64C117,901,CHESTNUT,N,64C,METRIC,P&D,$3.00 ,SAT,SAT,0700A,1000P,3,,24HR,"I		",8/18/09,2-SEQ
64C117,901,CHESTNUT,N,64C,METRIC,P&D,$3.00 ,MON,FRI,0400P,1000P,3,,24HR,"I		",8/18/09,2-SEQ
64C118,901,CHESTNUT,N,64C,METRIC,P&D,$3.00 ,SUN,SUN,0700A,1000P,3,,24HR,"I		",8/18/09,2-SEQ
64C118,901,CHESTNUT,N,64C,METRIC,P&D,$3.00 ,MON,FRI,1000A,0400P,2,,24HR,"I		",8/18/09,2-SEQ
64C118,901,CHESTNUT,N,64C,METRIC,P&D,$3.00 ,SAT,SAT,0700A,1000P,3,,24HR,"I		",8/18/09,2-SEQ
64C118,901,CHESTNUT,N,64C,METRIC,P&D,$3.00 ,MON,FRI,0400P,1000P,3,,24HR,"I		",8/18/09,2-SEQ
64C119,UNIT,S 9,E,64C,METRIC,P&D,$3.00 ,MON,FRI,0930A,0400P,2,,24HR,"I		",7/1/09,2-SEQ
64C119,UNIT,S 9,E,64C,METRIC,P&D,$3.00 ,SAT,SAT,0800A,1000P,3,,24HR,"I		",7/1/09,2-SEQ
64C119,UNIT,S 9,E,64C,METRIC,P&D,$3.00 ,MON,FRI,0400P,1000P,3,,24HR,"I		",7/1/09,2-SEQ
64C120,UNIT,S 9,E,64C,METRIC,P&D,$3.00 ,MON,FRI,0930A,0400P,2,,24HR,"I		",7/17/09,2-SEQ
64C120,UNIT,S 9,E,64C,METRIC,P&D,$3.00 ,SAT,SAT,0800A,1000P,3,,24HR,"I		",7/17/09,2-SEQ
64C120,UNIT,S 9,E,64C,METRIC,P&D,$3.00 ,MON,FRI,0400P,1000P,3,,24HR,"I		",7/17/09,2-SEQ
64C121,801,CHESTNUT,N,64C,METRIC,P&D,$3.00 ,SUN,SUN,0700A,1000P,3,,24HR,"I		",8/19/09,2-SEQ
64C121,801,CHESTNUT,N,64C,METRIC,P&D,$3.00 ,MON,FRI,1000A,0400P,2,,24HR,"I		",8/19/09,2-SEQ
64C121,801,CHESTNUT,N,64C,METRIC,P&D,$3.00 ,SAT,SAT,0700A,1000P,3,,24HR,"I		",8/19/09,2-SEQ
64C121,801,CHESTNUT,N,64C,METRIC,P&D,$3.00 ,MON,FRI,0400P,1000P,3,,24HR,"I		",8/19/09,2-SEQ
64C122,801,CHESTNUT,N,64C,METRIC,P&D,$3.00 ,SUN,SUN,0700A,1000P,3,,24HR,"I		",8/19/09,2-SEQ
64C122,801,CHESTNUT,N,64C,METRIC,P&D,$3.00 ,MON,FRI,1000A,0400P,2,,24HR,"I		",8/19/09,2-SEQ
64C122,801,CHESTNUT,N,64C,METRIC,P&D,$3.00 ,SAT,SAT,0700A,1000P,3,,24HR,"I		",8/19/09,2-SEQ
64C122,801,CHESTNUT,N,64C,METRIC,P&D,$3.00 ,MON,FRI,0400P,1000P,3,,24HR,"I		",8/19/09,2-SEQ
64C123,UNIT,S 8,W,64C,METRIC,P&D,$3.00 ,MON,FRI,0930A,0400P,1,,24HR,"I		",7/13/09,2-SEQ
64C123,UNIT,S 8,W,64C,METRIC,P&D,$3.00 ,SAT,SAT,0800A,1000P,3,,24HR,"I		",7/13/09,2-SEQ
64C123,UNIT,S 8,W,64C,METRIC,P&D,$3.00 ,MON,FRI,0400P,1000P,3,,24HR,"I		",7/13/09,2-SEQ
64C125,701,CHESTNUT,N,64C,METRIC,P&D,$3.00 ,SUN,SUN,0700A,1000P,3,,24HR,"I		",8/19/09,2-SEQ
64C125,701,CHESTNUT,N,64C,METRIC,P&D,$3.00 ,MON,FRI,1000A,0400P,2,,24HR,"I		",8/19/09,2-SEQ
64C125,701,CHESTNUT,N,64C,METRIC,P&D,$3.00 ,SAT,SAT,0700A,1000P,3,,24HR,"I		",8/19/09,2-SEQ
64C125,701,CHESTNUT,N,64C,METRIC,P&D,$3.00 ,MON,FRI,0400P,1000P,3,,24HR,"I		",8/19/09,2-SEQ
64C129,UNIT,S 7,W,64C,METRIC,P&D,$3.00 ,MON,FRI,0800A,0400P,2,,24HR,"I		",8/19/09,2-SEQ
64C129,UNIT,S 7,W,64C,METRIC,P&D,$3.00 ,SAT,SAT,0800A,0630P,2,,24HR,"I		",8/19/09,2-SEQ
64C130,601,CHESTNUT,N,64C,METRIC,P&D,$3.00 ,SUN,SUN,0700A,1000P,3,,24HR,"I		",7/20/09,2-SEQ
64C130,601,CHESTNUT,N,64C,METRIC,P&D,$3.00 ,MON,FRI,1000A,0400P,2,,24HR,"I		",7/20/09,2-SEQ
64C130,601,CHESTNUT,N,64C,METRIC,P&D,$3.00 ,SAT,SAT,0700A,1000P,3,,24HR,"I		",7/20/09,2-SEQ
64C130,601,CHESTNUT,N,64C,METRIC,P&D,$3.00 ,MON,FRI,0400P,1000P,3,,24HR,"I		",7/20/09,2-SEQ
64C131,601,CHESTNUT,N,64C,METRIC,P&D,$3.00 ,SUN,SUN,0700A,1000P,3,,24HR,"I		",7/20/09,2-SEQ
64C131,601,CHESTNUT,N,64C,METRIC,P&D,$3.00 ,MON,FRI,1000A,0400P,2,,24HR,"I		",7/20/09,2-SEQ
64C131,601,CHESTNUT,N,64C,METRIC,P&D,$3.00 ,SAT,SAT,0700A,1000P,3,,24HR,"I		",7/20/09,2-SEQ
64C131,601,CHESTNUT,N,64C,METRIC,P&D,$3.00 ,MON,FRI,0400P,1000P,3,,24HR,"I		",7/20/09,2-SEQ
64C132,UNIT,S 6,W,64C,METRIC,P&D,$2.50 ,SUN,SAT,0800A,0400P,2,,24HR,"R		",7/17/09,2-SEQ
64C132,UNIT,S 6,W,64C,METRIC,P&D,$2.50 ,SUN,SAT,0400P,1000P,3,,24HR,"R		",7/17/09,2-SEQ
64C133,UNIT,S 6,W,64C,METRIC,P&D,$3.00 ,SUN,SAT,0800A,0400P,2,,24HR,"I		",7/17/09,2-SEQ
64C133,UNIT,S 6,W,64C,METRIC,P&D,$3.00 ,SUN,SAT,0400P,1000P,3,,24HR,"I		",7/17/09,2-SEQ
64C134,401,CHESTNUT,N,64C,METRIC,P&D,$2.00 ,SUN,SAT,0800A,1000P,2,,24HR,"R		",8/19/09,2-SEQ
64C139,400,MARKET,S,64C,METRIC,P&D,$3.00 ,SUN,SAT,0800A,0400P,2,,24HR,"I		",3/11/11,2-SEQ
64C139,400,MARKET,S,64C,METRIC,P&D,$3.00 ,SUN,SAT,0400P,1000P,3,,24HR,"I		",3/11/11,2-SEQ
64C142,401,MARKET,N,64C,METRIC,P&D,$3.00 ,SUN,SAT,0800A,0400P,2,,24HR,"I		",8/19/09,2-SEQ
64C142,401,MARKET,N,64C,METRIC,P&D,$3.00 ,SUN,SAT,0630P,1000P,2,,24HR,"I		",8/19/09,2-SEQ
64F001,200,S 13,W,64F,METRIC,P&D,$2.50 ,MON,SAT,0800A,1000P,2,,24HR,"I		",8/13/14,2-SEQ
64F002,200,S 13,W,64F,METRIC,P&D,$2.50 ,MON,SAT,0800A,1000P,2,,24HR,"I		",8/13/14,2-SEQ
64F003,200,S 12,W,64F,METRIC,P&D,$2.50 ,SUN,SAT,0800A,0400P,2,,24HR,"I		",12/7/09,2-SEQ
64F003,200,S 12,W,64F,METRIC,P&D,$2.50 ,SUN,SAT,0400P,1000P,3,,24HR,"I		",12/7/09,2-SEQ
64F004,200,S 12,W,64F,METRIC,P&D,$2.50 ,SUN,SAT,0800A,0400P,2,,24HR,"I		",7/1/09,2-SEQ
64F004,200,S 12,W,64F,METRIC,P&D,$2.50 ,SUN,SAT,0400P,1000P,3,,24HR,"I		",7/1/09,2-SEQ
64F005,201,S 11,E,64F,METRIC,P&D,$2.50 ,SUN,SAT,0800A,0400P,2,,24HR,"I		",10/19/09,2-SEQ
64F005,201,S 11,E,64F,METRIC,P&D,$2.50 ,SUN,SAT,0400P,1000P,3,,24HR,"I		",10/19/09,2-SEQ
64F006,201,S 11,E,64F,METRIC,P&D,$2.50 ,SUN,SAT,0800A,0400P,2,,24HR,"I		",10/19/09,2-SEQ
64F006,201,S 11,E,64F,METRIC,P&D,$2.50 ,SUN,SAT,0400P,1000P,3,,24HR,"I		",10/19/09,2-SEQ
64F007,200,S 10,W,64F,METRIC,P&D,$2.50 ,SUN,SAT,0800A,0400P,2,,24HR,"I		",7/1/09,2-SEQ
64F007,200,S 10,W,64F,METRIC,P&D,$2.50 ,SUN,SAT,0400P,1000P,3,,24HR,"I		",7/1/09,2-SEQ
64F008,200,S 10,W,64F,METRIC,P&D,$2.50 ,SUN,SAT,0800A,0400P,2,,24HR,"I		",12/7/09,2-SEQ
64F008,200,S 10,W,64F,METRIC,P&D,$2.50 ,SUN,SAT,0400P,1000P,3,,24HR,"I		",12/7/09,2-SEQ
64F009,201,S 9,E,64F,METRIC,P&D,$2.50 ,SUN,SAT,0800A,1000A,2,,24HR,"I		",12/1/09,2-SEQ
64F010,201,S 9,E,64F,METRIC,P&D,$2.50 ,SUN,SAT,0800A,1000A,2,,24HR,"I		",12/1/09,2-SEQ
64F011,200,S 8,W,64F,METRIC,P&D,$2.50 ,SUN,SAT,0800A,0400P,2,,24HR,"I		",12/7/09,2-SEQ
64F011,200,S 8,W,64F,METRIC,P&D,$2.50 ,SUN,SAT,0400P,1000P,3,,24HR,"I		",12/7/09,2-SEQ
6429001,2,S 6,W,64,D-E-HP,80,$2.00 ,SUN,SAT,0800A,1000P,2,,1HR,"R		",1/1/82,2-SEQ
6429002,2,S 6,W,64,D-E,80,$2.00 ,SUN,SAT,0800A,1000P,2,,1HR,"R		",1/1/82,2-SEQ
6429003,2,S 6,W,64,D-E,80,$2.00 ,SUN,SAT,0800A,1000P,2,,1HR,"R		",1/1/82,2-SEQ
6429004,2,S 6,W,64,D-E,80,$2.00 ,SUN,SAT,0800A,1000P,2,,1HR,"R		",1/1/82,2-SEQ
6429024,601,SANSOM,N,64,D-E-HP,80,$1.00 ,MON,SAT,0800A,0630P,1,,1HR,"R		",1/1/82,2-SEQ
6429039,100,S 6,W,64,D-E-HP,80,$2.00 ,SUN,SAT,0800A,0800P,2,,2HR,"R		",1/1/81,2-SEQ
6429040,100,S 6,W,64,D-E,80,$2.00 ,SUN,SAT,0800A,0800P,2,,1HR,"R		",1/1/82,2-SEQ
6429041,100,S 6,W,64,D-E,80,$2.00 ,SUN,SAT,0800A,0800P,2,,1HR,"R		",1/1/82,2-SEQ
6429042,100,S 6,W,64,D-E,80,$2.00 ,SUN,SAT,0800A,0800P,2,,1HR,"R		",1/1/82,2-SEQ
6429043,100,S 6,W,64,D-E,80,$2.00 ,SUN,SAT,0800A,0800P,2,,1HR,"R		",1/1/82,2-SEQ
6429044,100,S 6,W,64,D-E,80,$2.00 ,SUN,SAT,0800A,0800P,2,,1HR,"R		",1/1/82,2-SEQ
6429045,100,S 6,W,64,D-E,80,$2.00 ,SUN,SAT,0800A,0800P,2,,1HR,"R		",1/1/82,2-SEQ
6429050,100,S 7,S,64,D-E-HP,80,$1.00 ,MON,SAT,0800A,0630P,1,,1HR,"R		",1/1/82,2-SEQ
6429051,100,S 7,W,64,D-E,80,$2.00 ,MON,SAT,0930A,0400P,1,,1HR,"R		",1/1/82,2-SEQ
6429052,100,S 7,W,64,D-E,80,$2.00 ,MON,SAT,0930A,0400P,1,,1HR,"R		",1/1/82,2-SEQ
6429053,100,S 7,W,64,D-E,80,$2.00 ,MON,SAT,0930A,0400P,1,,1HR,"R		",1/1/82,2-SEQ
6429054,100,S 7,W,64,D-E,80,$2.00 ,MON,SAT,0930A,0400P,1,,1HR,"R		",1/1/82,2-SEQ
6429055,700,SANSOM,S,64,D-E,80,$2.00 ,MON,SAT,0800A,0630P,1,,1HR,"R		",1/1/82,2-SEQ
6429056,700,SANSOM,S,64,D-E,80,$2.00 ,MON,SAT,0800A,0630P,1,,1HR,"R		",1/1/82,2-SEQ
6429057,700,SANSOM,S,64,D-E,80,$2.00 ,MON,SAT,0800A,0630P,1,,1HR,"R		",1/1/82,2-SEQ
6429058,700,SANSOM,S,64,D-E,80,$2.00 ,MON,SAT,0800A,0630P,1,,1HR,"R		",1/1/82,2-SEQ
6429059,700,SANSOM,S,64,D-E,80,$2.00 ,MON,SAT,0800A,0630P,1,,1HR,"R		",1/1/82,2-SEQ
6429060,700,SANSOM,S,64,D-E,80,$2.00 ,MON,SAT,0800A,0630P,1,,1HR,"R		",1/1/82,2-SEQ
6429061,700,SANSOM,S,64,D-E,80,$2.00 ,MON,SAT,0800A,0630P,1,,1HR,"R		",1/1/82,2-SEQ
6429062,700,SANSOM,S,64,D-E,80,$2.00 ,MON,SAT,0800A,0630P,1,,1HR,"R		",1/1/82,2-SEQ
6429063,700,SANSOM,S,64,D-E,80,$2.00 ,MON,SAT,0800A,0630P,1,,1HR,"R		",1/1/82,2-SEQ
6429064,700,SANSOM,S,64,D-E,80,$2.00 ,MON,SAT,0800A,0630P,1,,1HR,"R		",1/1/82,2-SEQ
6429065,700,SANSOM,S,64,D-E,80,$2.00 ,MON,SAT,0800A,0630P,1,,1HR,"R		",1/1/82,2-SEQ
6429066,700,SANSOM,S,64,D-E,80,$2.00 ,MON,SAT,0800A,0630P,1,,1HR,"R		",1/1/82,2-SEQ
6429067,700,SANSOM,S,64,D-E,80,$2.00 ,MON,SAT,0800A,0630P,1,,1HR,"R		",1/1/82,2-SEQ
6429068,700,SANSOM,S,64,D-E,80,$2.00 ,MON,SAT,0800A,0630P,1,,1HR,"R		",1/1/82,2-SEQ
6429076,701,SANSOM,N,64,D-E,80,$2.00 ,MON,SAT,0800A,0630P,2,,2HR,"R		",1/1/82,2-SEQ
6429077,701,SANSOM,N,64,D-E,80,$2.00 ,MON,SAT,0800A,0630P,2,,2HR,"R		",1/1/82,2-SEQ
6429078,701,SANSOM,W,64,D-E,80,$1.00 ,MON,SAT,0800A,0800P,2,,2HR,"R		",1/1/82,2-SEQ
6429079,701,SANSOM,N,64,D-E,80,$2.00 ,MON,SAT,0800A,0630P,2,,2HR,"R		",1/1/82,2-SEQ
6429080,701,SANSOM,N,64,D-E,80,$2.00 ,MON,SAT,0800A,0630P,2,,2HR,"R		",1/1/82,2-SEQ
6429081,701,SANSOM,N,64,D-E,80,$2.00 ,MON,SAT,0800A,0630P,2,,2HR,"R		",1/1/82,2-SEQ
6429082,701,SANSOM,N,64,D-E,80,$2.00 ,MON,SAT,0800A,0630P,2,,2HR,"R		",1/1/82,2-SEQ
6429083,701,SANSOM,N,64,D-E,80,$2.00 ,MON,SAT,0800A,0630P,2,,2HR,"R		",1/1/82,2-SEQ
6429084,701,SANSOM,N,64,D-E,80,$2.00 ,MON,SAT,0800A,0630P,2,,2HR,"R		",1/1/82,2-SEQ
6429085,701,SANSOM,N,64,D-E,80,$2.00 ,MON,SAT,0800A,0630P,2,,1HR,"R		",1/1/82,2-SEQ
6429086,701,SANSOM,N,64,D-E,80,$2.00 ,MON,SAT,0800A,0630P,2,,1HR,"R		",1/1/82,2-SEQ
6429087,701,SANSOM,N,64,D-E,80,$2.00 ,MON,SAT,0800A,0630P,2,,1HR,"R		",1/1/82,2-SEQ
6429088,701,SANSOM,N,64,D-E-HP,80,$2.00 ,MON,SAT,0800A,0630P,2,,1HR,"R		",1/1/82,2-SEQ
6429091,100,S 7,W,64,D-E,80,$2.00 ,MON,SAT,0930A,0400P,1,,1HR,"R		",2/26/88,2-SEQ
6429092,100,S 7,W,64,D-E,80,$2.00 ,MON,SAT,0930A,0400P,1,,1HR,"R		",2/26/88,2-SEQ
6429093,100,S 7,W,64,D-E,80,$2.00 ,MON,SAT,0930A,0400P,1,,1HR,"R		",2/26/88,2-SEQ
6429094,100,S 7,W,64,D-E,80,$2.00 ,MON,SAT,0930A,0400P,1,,1HR,"R		",1/1/82,2-SEQ
6429095,100,S 7,W,64,D-E,80,$2.00 ,MON,SAT,0930A,0400P,1,,1HR,"R		",1/1/82,2-SEQ
6429096,100,S 10,W,64,D-E,80,$2.00 ,MON,SAT,0800A,0800P,2,,1HR,"R		",1/1/82,2-SEQ
6429106,2,S 7,W,64,D-E-HP,80,$2.00 ,MON,FRI,0800A,0400P,2,,1HR,"R		",1/1/82,2-SEQ
6429106,2,S 7,W,64,D-E-HP,80,$2.00 ,SAT,SAT,0800A,0630P,2,,1HR,"R		",1/1/82,2-SEQ
6429107,2,S 7,W,64,D-E,80,$2.00 ,MON,FRI,0800A,0400P,2,,1HR,"R		",1/1/82,2-SEQ
6429107,2,S 7,W,64,D-E,80,$2.00 ,SAT,SAT,0800A,0630P,2,,1HR,"R		",1/1/82,2-SEQ
6429110,2,S 7,W,64,D-E,80,$2.00 ,MON,FRI,0800A,0400P,2,,1HR,"R		",1/1/82,2-SEQ
6429110,2,S 7,W,64,D-E,80,$2.00 ,SAT,SAT,0800A,0630P,2,,1HR,"R		",1/1/82,2-SEQ
6429111,2,S 7,W,64,D-E,80,$2.00 ,MON,FRI,0800A,0400P,2,,1HR,"R		",1/1/82,2-SEQ
6429111,2,S 7,W,64,D-E,80,$2.00 ,SAT,SAT,0800A,0630P,2,,1HR,"R		",1/1/82,2-SEQ
6429112,2,S 7,W,64,D-E,80,$2.00 ,MON,FRI,0800A,0400P,2,,1HR,"R		",1/1/82,2-SEQ
6429112,2,S 7,W,64,D-E,80,$2.00 ,SAT,SAT,0800A,0630P,2,,1HR,"R		",1/1/82,2-SEQ
6429113,2,S 7,W,64,D-E,80,$2.00 ,MON,FRI,0800A,0400P,2,,1HR,"R		",1/1/82,2-SEQ
6429113,2,S 7,W,64,D-E,80,$2.00 ,SAT,SAT,0800A,0630P,2,,1HR,"R		",1/1/82,2-SEQ
6429114,2,S 7,W,64,D-E,80,$2.00 ,MON,FRI,0800A,0400P,2,,1HR,"R		",1/1/82,2-SEQ
6429114,2,S 7,W,64,D-E,80,$2.00 ,SAT,SAT,0800A,0630P,2,,1HR,"R		",1/1/82,2-SEQ
6429115,2,S 7,W,64,D-E,80,$2.00 ,MON,FRI,0800A,0400P,2,,1HR,"R		",1/1/82,2-SEQ
6429115,2,S 7,W,64,D-E,80,$2.00 ,SAT,SAT,0800A,0630P,2,,1HR,"R		",1/1/82,2-SEQ
6429116,2,S 7,W,64,D-E,80,$2.00 ,MON,FRI,0800A,0400P,2,,1HR,"R		",1/1/82,2-SEQ
6429116,2,S 7,W,64,D-E,80,$2.00 ,SAT,SAT,0800A,0630P,2,,1HR,"R		",1/1/82,2-SEQ
6429117,2,S 7,W,64,D-E,80,$2.00 ,MON,FRI,0800A,0400P,2,,2HR,"R		",1/1/82,2-SEQ
6429117,2,S 7,W,64,D-E,80,$2.00 ,SAT,SAT,0800A,0630P,2,,2HR,"R		",1/1/82,2-SEQ
6429120,2,S 8,W,64,D-E,80,$2.00 ,MON,SAT,0930A,0800P,1,,1HR,"R		",1/1/82,2-SEQ
6429121,2,S 8,W,64,D-E,80,$2.00 ,MON,SAT,0930A,0800P,1,,2HR,"R		",1/1/82,2-SEQ
6429122,2,S 8,W,64,D-E,80,$2.00 ,MON,SAT,0930A,0800P,1,,2HR,"R		",1/1/82,2-SEQ
6429123,2,S 8,W,64,D-E,80,$2.00 ,MON,SAT,0930A,0800P,1,,1HR,"R		",1/1/82,2-SEQ
6429124,2,S 8,W,64,D-E,80,$2.00 ,MON,SAT,0930A,0800P,1,,1HR,"R		",1/1/82,2-SEQ
6429125,2,S 8,W,64,D-E,80,$2.00 ,MON,SAT,0930A,0800P,1,,1HR,"R		",1/1/82,2-SEQ
6429126,2,S 8,W,64,D-E,80,$2.00 ,MON,SAT,0930A,0800P,1,,1HR,"R		",1/1/82,2-SEQ
6429132,100,S 8,W,64,D-E-HP,80,$2.00 ,SUN,SAT,0800A,0800P,2,,2HR,"R		",1/1/82,2-SEQ
6429133,100,S 8,W,64,D-E,80,$2.00 ,SUN,SAT,0800A,0800P,2,,2HR,"R		",1/1/82,2-SEQ
6429134,100,S 8,W,64,D-E,80,$2.00 ,SUN,SAT,0800A,0800P,2,,2HR,"R		",1/1/82,2-SEQ
6429135,100,S 8,W,64,D-E,80,$2.00 ,SUN,SAT,0800A,0800P,2,,2HR,"R		",1/1/82,2-SEQ
6429138,100,S 8,W,64,D-E,80,$2.00 ,SUN,SAT,0800A,0800P,2,,2HR,"R		",1/1/82,2-SEQ
6429139,100,S 8,W,64,D-E,80,$2.00 ,SUN,SAT,0800A,0800P,2,,2HR,"R		",1/1/82,2-SEQ
6429140,100,S 8,W,64,D-E,80,$2.00 ,SUN,SAT,0800A,0800P,2,,2HR,"R		",1/1/82,2-SEQ
6429141,100,S 8,W,64,D-E,80,$2.00 ,SUN,SAT,0800A,0800P,2,,2HR,"R		",1/1/82,2-SEQ
6429154,101,S 9,E,64,D-E,80,$2.00 ,MON,SAT,0800A,0800P,2,,2HR,"R		",1/1/82,2-SEQ
6429155,101,S 9,E,64,D-E,80,$2.00 ,MON,SAT,0800A,0800P,2,,2HR,"R		",1/1/82,2-SEQ
6429156,101,S 9,E,64,D-E,80,$2.00 ,MON,SAT,0800A,0800P,2,,2HR,"R		",1/1/82,2-SEQ
6429157,101,S 9,E,64,D-E,80,$2.00 ,MON,SAT,0800A,0800P,2,,2HR,"R		",1/1/82,2-SEQ
6429158,101,S 9,E,64,D-E,80,$2.00 ,MON,SAT,0800A,0800P,2,,2HR,"R		",1/1/82,2-SEQ
6429163,101,S 9,E,64,D-E-HP,80,$2.00 ,MON,SAT,0800A,0800P,2,,2HR,"R		",1/1/82,2-SEQ
6429166,1,S 9,E,64,D-E-HP,80,$2.00 ,MON,SAT,0800A,0630P,2,,2HR,"R		",1/1/83,2-SEQ
6429167,1,S 9,E,64,D-E,80,$2.00 ,MON,SAT,0800A,0630P,2,,2HR,"R		",1/1/83,2-SEQ
6429168,1,S 9,E,64,D-E,80,$2.00 ,MON,SAT,0800A,0630P,2,,2HR,"R		",1/1/83,2-SEQ
6429169,1,S 9,E,64,D-E,80,$2.00 ,MON,SAT,0800A,0630P,2,,2HR,"R		",1/1/83,2-SEQ
6429170,1,S 9,E,64,D-E,80,$2.00 ,MON,SAT,0800A,0630P,2,,2HR,"R		",1/1/83,2-SEQ
6429171,1,S 9,E,64,D-E,80,$2.00 ,MON,SAT,0800A,0630P,2,,2HR,"R		",1/1/83,2-SEQ
6429173,1,S 9,E,64,D,80,$2.00 ,MON,SAT,0800A,0630P,2,,2HR,"R		",1/1/83,2-SEQ
6429174,1,S 9,E,64,D-E,80,$2.00 ,MON,SAT,0800A,0630P,2,,2HR,"R		",1/1/83,2-SEQ
6429175,1,S 9,E,64,D-E,80,$2.00 ,MON,SAT,0800A,0630P,2,,2HR,"R		",1/1/83,2-SEQ
6429176,1,S 9,E,64,D-E,80,$2.00 ,MON,SAT,0800A,0630P,2,,2HR,"R		",1/1/83,2-SEQ
6429177,1,S 9,E,64,D-E,80,$2.00 ,MON,SAT,0800A,0630P,2,,2HR,"R		",1/1/82,2-SEQ
6429178,1,S 9,E,64,D-E,80,$2.00 ,MON,SAT,0800A,0630P,2,,2HR,"R		",1/1/82,2-SEQ
6429179,1,S 9,E,64,D-E,80,$2.00 ,MON,SAT,0800A,0630P,2,,2HR,"R		",1/1/82,2-SEQ
6429180,1,S 9,E,64,D-E,80,$2.00 ,MON,SAT,0800A,0630P,2,,2HR,"R		",1/1/82,2-SEQ
6429183,1,S 10,W,64,D-E,80,$2.00 ,MON,SAT,0800A,0800P,1,,1HR,"R		",1/1/82,2-SEQ
6429184,1,S 10,W,64,D-E,80,$2.00 ,MON,SAT,0800A,0800P,1,,1HR,"R		",1/1/82,2-SEQ
6429185,1,S 10,W,64,D-E,80,$2.00 ,MON,SAT,0800A,0800P,1,,1HR,"R		",1/1/82,2-SEQ
6429186,1,S 10,W,64,D-E,80,$2.00 ,MON,SAT,0800A,0800P,1,,1HR,"R		",1/1/82,2-SEQ
6429187,1,S 10,W,64,D-E,80,$2.00 ,MON,SAT,0800A,0800P,1,,2HR,"R		",1/1/82,2-SEQ
6429188,1,S 10,W,64,D-E,80,$2.00 ,MON,SAT,0800A,0800P,1,,2HR,"R		",1/1/82,2-SEQ
6429189,1,S 10,W,64,D-E,80,$2.00 ,MON,SAT,0800A,0800P,1,,2HR,"R		",1/1/82,2-SEQ
6429190,1,S 10,W,64,D-E,80,$2.00 ,MON,SAT,0800A,0800P,1,,2HR,"R		",1/1/82,2-SEQ
6429192,1,S 10,W,64,D-E,80,$2.00 ,MON,SAT,0800A,0800P,1,,2HR,"R		",1/1/82,2-SEQ
6429193,1,S 10,W,64,D-E,80,$2.00 ,MON,SAT,0800A,0800P,1,,2HR,"R		",1/1/82,2-SEQ
6429194,1,S 10,W,64,D-E,80,$2.00 ,MON,SAT,0800A,0800P,1,,2HR,"R		",1/1/82,2-SEQ
6429195,1,S 10,W,64,D-E,80,$2.00 ,MON,SAT,0800A,0800P,1,,2HR,"R		",1/1/82,2-SEQ
6429196,1,S 10,W,64,D-E,80,$2.00 ,MON,SAT,0800A,0800P,1,,2HR,"R		",1/1/82,2-SEQ
6429213,100,S 10,W,64,D-E-HP,80,$2.00 ,MON,SAT,0800A,0800P,2,,2HR,"R		",1/1/82,2-SEQ
6429214,100,S 10,W,64,D-E,80,$2.00 ,MON,SAT,0800A,0800P,2,,2HR,"R		",1/1/82,2-SEQ
6429215,100,S 10,W,64,D-E,80,$2.00 ,MON,SAT,0800A,0800P,2,,2HR,"R		",1/1/82,2-SEQ
6429234,1,S 11,E,64,D-E-HP,80,$2.00 ,MON,SAT,0800A,0800P,1,,1HR,"R		",1/31/65,2-SEQ
6429235,1,S 11,E,64,D-E,80,$2.00 ,MON,SAT,0800A,0800P,1,,1HR,"R		",1/31/65,2-SEQ
6429236,1,S 11,E,64,D-E,80,$2.00 ,MON,SAT,0800A,0800P,1,,1HR,"R		",1/31/65,2-SEQ
